EmployeeID,Age,Gender,MaritalStatus,Education,Department,JobRole,HireDate,Salary,SalaryHistory,PerformanceRating,WorkLifeBalance,JobSatisfaction,DistanceFromHome,Overtime,NumCompaniesWorked,YearsSincePromotion,LastPromotionDate,TrainingHoursLastYear,ManagerID,EmployeeStatus,Attrition
EMP_1879,21.0,F,Single,Bachelors,Marketing,Digital Marketer,24-01-2013,58456.0,"41300,44863,50570,54020",3.0,1.0,3,5,1,0,,2024-04-12,30,MGR_162,Active,0
EMP_0575,41.0,Male,Single,Bachelors,Enginnering,Senior Engineer,"January 30, 2016",128018.0,114854,3.0,4.0,5,1,No,2,0.00552063434019268,2018-05-30,20,MGR_192,Terminated,1
EMP_1695,36.0,M,single,High School,Marketing,Marketing Analyst,05/17/2016,49438.0,"42882,46636",3.0,2.0,4,1,Y,4,0.16829082427968173,2020-10-21,6,MGR_007,Active,0
EMP_1297,42.0,male,Single,Masters,Human Resources,Recruiter,02-01-2023,50859.0,,2.0,5.0,4,21,No,2,6.579355921033694,2018-03-24,15,,Terminated,1
EMP_1948,34.0,Female,single,High School,Sales,Sr. Sales Rep,19-11-2014,,,3.0,3.0,Medium,1,No,3,0.18429280937108844,2016-07-22,24,MGR_074,Active,0
EMP_1496,,Female,Married,Master,Marketting,Digital Marketer,03-10-2013,78029.0,72560,3.0,4.0,1,11,No,1,1.089210215406981,2021-07-05,13,MGR_101,Active,0
EMP_0998,40.0,M,Single,Masters,Engineering,Jr. Software Engineer,06/21/2017,69717.0,,4.0,4.0,3,20,Yes,1,0.19520811384561967,2018-11-30,10,MGR_097,Active,0
EMP_0165,42.0,Female,Married,Masters,Engineering,DevOps Engineer,12-01-2020,108680.0,101499,4.0,4.0,3,50,FALSE,1,0.48762189385563587,2016-10-25,9,MGR_171,Active,0
EMP_0460,25.0,Female,married,High school,sales,Sales Manager,10-08-2016,101074.0,"71247,83054,87775",3.0,2.0,3,8,No,1,4.553075019259399,2017-05-05,1,MGR_015,Active,0
EMP_1436,37.0,F,Divorced,Master,HR,HR Specialist,01/03/2014,36781.0,"25350,28358,31677",4.0,2.0,4,2,No,2,0.310382813756037,,3,MGR_140,Resigned,1
EMP_0134,38.0,M,M,Master,HR,Recruiter,02/02/2015,63912.0,59689,2.0,4.0,3,29,No,1,1.193846179096045,2019-06-02,33,,Active,0
EMP_1079,47.0,Male,Married,Bachelor,Operations,Process Specialist,15-01-2019,76459.0,,2.0,3.0,3,1,Yes,1,2.400388105345586,2021-09-15,0,MGR_004,Active,0
EMP_0547,39.0,female,married,High School,Customer Service,Customer Rep,07/08/2017,48960.0,45035,3.0,5.0,4,2,No,0,0.48093206215615547,2020-04-17,5,MGR_039,Active,0
EMP_1894,34.0,female,Married,Master,Sales,Sales Manager,15-08-2024,89915.0,"69194,80595",2.0,2.0,2,12,Yes,1,7.501970637094425,2024-10-12,0,MGR_066,Active,0
EMP_0461,50.0,male,M,MS,Sales,Sr. Sales Rep,"July 09, 2023",62624.0,,,2.0,3,9,No,3,,2024-12-25,35,MGR_035,Active,0
EMP_1338,32.0,Female,married,Bachelor,Sales,Account Manager,23-11-2013,72944.0,68129,3.0,2.0,4,,No,5,0.4440234127024483,2018-12-08,11,MGR_129,Terminated,1
EMP_1491,30.0,M,D,High School,Finance,Accountant,"April 30, 2018",57945.0,,2.0,2.0,4,19,No,0,2.3253133774704486,2025-02-07,47,MGR_003,Active,0
EMP_0803,35.0,F,Single,Master,HR,HR Generalist,,50900.0,"41539,44347",,2.0,4,7,Yes,1,1.3735279695867473,2018-04-10,14,MGR_138,Active,0
EMP_0569,20.0,Female,Single,MA,HR,HR Manager,03/26/2014,87946.0,,4.0,2.0,3,17,No,2,3.5917209761696545,2020-11-17,9,MGR_017,Active,0
EMP_1194,37.0,Female,Married,Bachelors,Engineering,Software Engineer,2020/15/30,71871.0,,4.0,4.0,4,Remote,Yes,2,3.607760404026515,2016-08-27,54,MGR_081,Active,0
EMP_1251,37.0,F,D,Master,Finance,Financial Analyst,18-08-2023,78636.0,,4.0,4.0,3,1,No,3,5.26509660439336,2016-01-01,12,MGR_084,Retired,1
EMP_0736,38.0,female,married,Bachelors,Sales,Sr. Sales Rep,"June 30, 2010",,,3.0,4.0,4,2,No,0,7.061662943172304,2024-04-03,3,MGR_084,Terminated,1
EMP_0917,39.0,M,Single,Master,Customer Service,CS Manager,2011-07-24,59534.0,,4.0,2.0,3,32,Yes,3,2.390216475542789,2020-12-17,8,,Resigned,1
EMP_0014,19.0,male,married,High School,Human Resources,HR Specialist,"February 01, 2012",43669.0,"31983,37408",3.0,3.0,Medium,44,No,0,0.7988676726538305,2016-05-07,4,MGR_184,Active,0
EMP_0711,36.0,F,single,PhD,Customer Service,CS Manager,2021-04-15,62588.0,"52782,56608",2.0,3.0,4,16,1,1,0.6348454397485263,2022-05-04,25,MGR_154,Terminated,1
EMP_0362,47.0,female,Married,Bachelors,Engineering ,Senior Engineer,"March 01, 2024",112552.0,104358,3.0,3.0,3,23,Yes,1,0.907284312681054,,0,MGR_180,Active,0
EMP_1523,33.0,female,Married,Bachelor,R&D,Research Scientist,02/10/2020,108794.0,"92893,97964",4.0,3.0,4,50,No,1,2.6422086008920016,2025-02-14,67,MGR_033,Active,0
EMP_1448,39.0,F,Single,Bachelor,Marketing,Marketing Analyst,,29597.0,27512,3.0,4.0,3,27,TRUE,2,3.8949211108692166,2015-10-08,86,MGR_009,Terminated,1
EMP_0169,,Female,Divorced,Bachelor,Marketing,Marketing Analyst,"August 20, 2020",60052.0,"45615,51398",3.0,3.0,3,8,No,1,,2016-01-16,11,MGR_049,Active,0
EMP_0264,26.0,F,Single,nan,HR,HR Specialist,02-09-2024,41561.0,"29330,32597,35669",2.0,4.0,1,23,Yes,0,7.874303055124983,2019-05-08,3,MGR_134,Terminated,1
EMP_1656,32.0,male,married,High School,sales,Sales Manager,12/26/2023,68346.0,"40880,44872,50733,59010",5.0,4.0,4,27,No,1,1.8427196625724573,2017-11-26,2,MGR_115,Terminated,1
EMP_1743,35.0,M,Married,High School,sales,Account Manager,04-11-2020,,,3.0,1.0,5,3,FALSE,3,-1.9798623871831547,2021-07-28,8,MGR_017,Active,0
EMP_0878,36.0,male,married,Bachelor,Operations,Ops Analyst,17-09-2014,50271.0,,5.0,4.0,4,9,Yes,3,0.9458282797986974,2024-08-20,18,,Laid Off,1
EMP_1035,31.0,M,Married,Bachelor,Finance,Financial Analyst,2024-04-27,64158.0,,3.0,4.0,High,40,No,3,1.3798404395288402,2019-04-17,29,MGR_105,Resigned,1
EMP_0752,24.0,M,Married,Masters,R&D,Product Developer,"March 02, 2013",88323.0,83195,3.0,5.0,Medium,20,Yes,0,4.221002389038702,2022-07-29,10,MGR_070,Active,0
EMP_0762,35.0,male,Married,BS,Operations,Operations Analyst,20-05-2023,69931.0,"48573,52365,61321,65362",3.0,4.0,3,7,TRUE,1,0.8434080042632649,,8,MGR_138,Resigned,1
EMP_0643,32.0,F,Single,Master,Finance,Finance Manager,07-07-2010,134107.0,"85554,100651,106965,120709",3.0,4.0,Medium,15,Yes,1,2.3061327764076096,,22,MGR_194,Resigned,1
EMP_9852,38.0,Male,S,Bachelors,sales,Account Manager,2017-02-01,65227.0,"41527,45740,52389,57946",2.0,0.0,4,18,No,1,1.390984369031656,2022-09-18,31,MGR_182,Active,0
EMP_0740,43.0,Female,S,Master,Operations,Ops Analyst,2016-11-11,55312.0,47271,3.0,4.0,3,19,No,2,0.07011328960223871,2022-05-07,76,,Terminated,1
EMP_0188,34.0,female,married,Bachelor,HR,HR Generalist,"September 16, 2010",40680.0,"28458,32519,34255,36809",1.0,3.0,5,11,No,0,2.0349711484410133,2016-06-24,46,,Active,0
EMP_0777,29.0,MALE,Married,BA,HR,Recruiter,05-03-2012,59168.0,"48628,55841",4.0,3.0,4,,No,0,0.10198131285263073,,35,MGR_151,Active,0
EMP_0526,20.0,F,married,Bachelor,Marketing,Marketing Manager,03/23/2011,,,3.0,3.0,4,21,No,1,0.5062094737292296,2021-08-19,3,MGR_079,Active,0
EMP_0680,45.0,M,married,Master,Operations,Ops Analyst,07/10/2016,55715.0,,2.0,4.0,4,21,No,2,3.3275967287227095,2020-02-15,34,MGR_006,Active,0
EMP_0654,26.0,male,married,MA,Enginnering,Senior Engineer,"August 26, 2024",117504.0,,3.0,2.0,4,2,Yes,0,0.8936089974587271,2018-07-19,12,MGR_126,Active,0
EMP_1906,38.0,Male,single,Masters,Operations,Ops Analyst,08/12/2021,39665.0,"32380,35398",4.0,4.0,5,26,No,2,0.04425700005444277,2019-06-08,36,MGR_113,Terminated,1
EMP_1065,32.0,Male,Single,Bachelor,Operations,Operations Analyst,"March 06, 2020",67801.0,"52141,59476",3.0,1.0,3,17,No,3,0.8658143503141476,,34,MGR_048,Active,0
EMP_1010,30.0,M,Divorced,Bachelors,Marketting,Marketing Specialist,2020-01-03,47138.0,,4.0,5.0,5,2,No,6,0.4221562783040839,2024-12-02,9,,Active,0
EMP_1897,32.0,male,Married,PhD,Engineering,DevOps Engineer,2017-03-07,117498.0,"81921,95216,110492",2.0,3.0,5,1,No,1,4.129210982050482,2016-01-23,1,MGR_167,Active,0
EMP_1840,33.0,Female,Married,High School,Engineering,Engineering Manager,18-12-2017,149380.0,,4.0,3.0,1,49,Yes,4,3.1862689923285576,2017-10-24,16,MGR_082,Active,0
EMP_0207,39.0,Male,single,Bachelor,Customer Service,Customer Rep,32-12-2021,38040.0,"32778,35853",2.0,1.0,3,39,No,5,0.5985672621071342,2023-03-21,21,MGR_150,Terminated,1
EMP_1958,60.0,M,D,Bachelors,Enginnering,Senior Engineer,2012-11-24,119171.0,"100670,108057",3.0,2.0,2,14,1,3,0.03351690522078618,2023-05-29,11,MGR_118,Active,0
EMP_1718,36.0,M,married,PhD,Customer Support,CS Manager,"August 14, 2013",79365.0,"50977,56128,64922,73000",2.0,1.0,2,1,No,0,3.2021000394906696,2021-10-31,9,MGR_076,Active,0
EMP_1111,33.0,male,single,BA,Marketing,Marketing Manager,"February 03, 2019",110501.0,"72597,81012,85973,96149",1.0,3.0,4,1,Y,1,0.44798765065215695,2025-04-05,16,MGR_090,Terminated,1
EMP_0818,42.0,Male,Married,Bachelor,Operations,Operations Manager,"May 31, 2015",83141.0,"50794,56003,65551,76360",3.0,2.0,Very Low,5,1,2,2.1970270321853143,2024-03-31,14,MGR_088,Active,0
EMP_1414,52.0,F,married,Master,Engineering,Jr. Software Engineer,2016-01-12,63015.0,,3.0,1.0,4,5,1,1,,2022-10-17,28,MGR_027,Active,0
EMP_1525,32.0,F,Single,Bachelor,Sales,Sales Manager,2011-10-06,80964.0,,4.0,2.0,3,16,No,2,1.4155682057119385,2020-03-21,18,,Terminated,1
EMP_1661,45.0,Male,Divorced,BS,HR,Recruiter,"January 01, 2011",63375.0,"47603,54450",2.0,4.0,Medium,9,No,2,1.4555697486488761,2017-06-15,74,,Resigned,1
EMP_0428,40.0,Female,single,High School,Customer Service,Support Specialist,11-11-2014,45689.0,"28888,32154,34568,40199",,4.0,5,Near,Yes,2,1.3856949305700819,2024-06-17,45,MGR_151,Active,0
EMP_1835,30.0,male,Married,PhD,Marketing,Marketing Specialist,08/13/2011,55784.0,,1.0,4.0,Low,16,No,5,,2023-03-20,12,,Active,0
EMP_1647,33.0,Male,Divorced,MS,Human Resources,HR Specialist,2011-04-26,58050.0,"47005,51536",2.0,2.0,High,13,1,0,0.9357920429346999,,0,,Active,0
EMP_1913,,male,Married,Bachelor,Sales,Account Manager,"September 10, 2016",71206.0,"54277,58248,64557",3.0,3.0,High,7,TRUE,1,,2023-01-18,11,MGR_172,Active,0
EMP_0553,44.0,Female,Divorced,Master,Finance,Financial Analyst,12/04/2017,61917.0,54943,3.0,3.0,1,9,N,4,4.8517431242467355,2017-11-17,-100,MGR_188,Terminated,1
EMP_1724,39.0,Male,Single,Masters,Operations,Process Specialist,11-05-2023,69326.0,,3.0,4.0,4,2,No,2,0.03931231915991438,2025-01-24,41,MGR_150,Active,0
EMP_0388,50.0,Female,S,Masters,R&D,Research Scientist,05/22/2023,112532.0,"87792,98500",1.0,2.0,3,22,Yes,2,0.5652224743927321,2023-06-05,20,MGR_005,Active,0
EMP_0628,33.0,male,single,Master,Customer Service,Customer Rep,"December 23, 2018",35539.0,"29997,32491",2.0,4.0,3,7,No,2,0.2682974137545556,2021-02-14,39,MGR_162,Active,0
EMP_1793,33.0,male,Married,High School,Engineering,DevOps Engineer,"December 09, 2014",93369.0,,2.0,4.0,3,19,Yes,3,2.053708504350443,2017-03-27,14,,Active,0
EMP_0139,41.0,Female,married,PhD,Human Resources,HR Specialist,11/28/2019,42940.0,,4.0,3.0,Low,3,No,1,0.24798071268622227,,61,MGR_121,Terminated,1
EMP_1437,33.0,F,Married,PhD,HR,HR Manager,06/17/2013,84809.0,78992,1.0,3.0,Low,3,N,1,0.5784814329491893,2022-05-16,1,MGR_003,Active,0
EMP_1359,23.0,Male,M,Bachelor,Sales,Sales Manager,2023-13-45,93445.0,"69237,80021,88378",5.0,1.0,5,1,No,2,2.094295248138381,2019-08-07,29,MGR_167,Active,0
EMP_1677,44.0,M,Married,Bachelor,IT,System Admin,2012-05-22,71798.0,"56854,61479",5.0,4.0,4,6,No,3,2.1066170135396254,2017-07-01,4,,Active,0
EMP_1553,27.0,M,single,High School,Finance,Finance Manager,"June 09, 2011",,,2.0,1.0,3,2,No,1,0.03788244957414846,2024-06-10,21,MGR_060,Active,0
EMP_1230,52.0,Female,Single,High School,Finance,Finance Manager,Invalid Date,111261.0,"86212,100186",5.0,3.0,High,32,No,2,3.008671354400527,2023-10-15,0,MGR_018,Active,0
EMP_0253,51.0,M,M,Bachelor,Marketing,Marketing Manager,"February 27, 2012",88790.0,83857,6.0,4.0,2,4,1,1,0.23656433550688372,2016-04-12,37,MGR_153,Terminated,1
EMP_1953,27.0,Male,M,High School,HR,HR Specialist,10-07-2020,46904.0,"28275,31027,35722,41049",3.0,1.0,3,46,No,0,4.297946848000495,2022-03-23,8,MGR_059,Active,0
EMP_1643,34.0,Male,Single,Bachelors,Operations,Operations Analyst,06/11/2023,51890.0,,5.0,4.0,2,8,No,3,1.8974739802078484,2019-09-21,11,MGR_102,Active,0
EMP_1310,38.0,F,Single,Masters,Operations,Operations Manager,"January 09, 2022",81079.0,,3.0,3.0,Low,33,No,1,1.553186733081272,2016-06-13,17,,Active,0
EMP_0867,37.0,Male,Divorced,Bachelors,Sales,Sales Representative,"March 16, 2013",45133.0,"36655,42415",3.0,3.0,3,5,Yes,1,0.19262362244179407,2025-04-27,4,MGR_141,Terminated,1
EMP_0808,31.0,Female,Married,Master,Operations,Process Specialist,25-12-2016,59711.0,"46693,53649",3.0,4.0,4,7,Yes,3,0.5755180570637767,2024-02-13,4,MGR_060,Terminated,1
EMP_1521,44.0,female,Single,Masters,Engineering,Engineering Manager,06/01/2012,118452.0,"87087,95547,108769",5.0,2.0,5,8,No,2,0.4807914257859136,2015-09-23,0,,Terminated,1
EMP_0749,30.0,Male,Divorced,Bachelors,Customer Support,Customer Rep,2012-10-31,36843.0,,3.0,4.0,1,4,No,0,2.20511316418768,2024-10-02,78,MGR_097,Active,0
EMP_1380,49.0,male,Single,Bachelors,Finance,Finance Manager,"May 26, 2015",101825.0,"74278,82064,94004",2.0,3.0,3,26,Yes,2,1.7631035764017622,2021-03-31,2,MGR_128,Active,0
EMP_1705,38.0,M,married,Bachelors,Engineering,Jr. Software Engineer,"September 04, 2017",76453.0,"66262,72408",3.0,3.0,4,6,1,1,4.249769831786947,2023-06-15,1,MGR_045,Active,0
EMP_1095,40.0,MALE,married,Master,IT,Software Engineer,04/14/2016,103401.0,97590,3.0,3.0,2,,No,3,0.7718143799785033,2023-02-04,42,MGR_094,Resigned,1
EMP_0931,30.0,Female,married,Masters,Customer Service,CS Manager,"June 13, 2017",73786.0,65497,,2.0,3,2,Yes,2,0.06578660052656818,2020-03-20,40,MGR_015,Terminated,1
EMP_1076,31.0,male,married,BA,Sales,Sales Rep,12-09-2017,55060.0,51977,2.0,3.0,3,19,No,6,1.7123335446714119,2016-05-13,11,,Terminated,1
EMP_0383,18.0,F,Single,Bachelors,Sales,Account Manager,2013-07-17,84162.0,"64117,70110,75735",3.0,5.0,3,48,No,1,3.77928880357297,2023-07-11,1,MGR_057,Resigned,1
EMP_0645,33.0,Male,Single,Masters,Sales,Sr. Sales Rep,"June 27, 2019",67478.0,"55783,59951",2.0,4.0,4,50,No,1,0.9633672061207302,2017-05-17,6,,Active,0
EMP_1164,21.0,Female,single,MS,Engineering,Engineering Manager,"April 04, 2021",143009.0,"111845,130612",3.0,2.0,2,13,0,2,1.184187130540185,2022-07-01,5,MGR_044,Active,0
EMP_1800,35.0,F,Divorced,Master,sales,Sales Rep,"October 25, 2019",39629.0,,1.0,2.0,5,8,Yes,3,6.974240808523341,2015-08-05,12,,Terminated,1
EMP_0721,37.0,Female,single,High School,Sales,Sales Rep,"August 08, 2018",49170.0,"33371,37971,42998",2.0,3.0,5,6,No,4,1.5405908036226368,2020-03-08,52,MGR_143,Active,0
EMP_0295,37.0,M,married,Bachelor,Marketing,Marketing Specialist,31-01-2012,29673.0,"17794,20133,22934,26421",4.0,4.0,Medium,,TRUE,2,0.5889128593929692,,22,MGR_008,Terminated,1
EMP_0641,32.0,F,Single,Bachelor,Sales,Sales Rep,2021-07-12,51013.0,"37616,39635,43878,46921",4.0,2.0,3,23,Yes,4,1.6383885219450878,,12,MGR_161,Active,0
EMP_0734,21.0,F,Single,Bachelor,Sales,Account Manager,"December 07, 2015",82029.0,76944,5.0,2.0,4,5,Yes,2,9.601312538356616,,49,,Resigned,1
EMP_0114,54.0,M,Single,Master,Operations,Operations Analyst,"May 07, 2020",53679.0,47351,4.0,4.0,2,1,No,2,0.5457677094255756,2016-11-30,0,MGR_190,Active,0
EMP_1807,37.0,Female,Single,Bachelor,Engineering ,Senior Engineer,04/02/2020,124099.0,"76642,87329,92694,105547",0.0,1.0,Low,10,Yes,1,0.46018222586816226,2019-12-19,9,MGR_185,Active,0
EMP_0040,36.0,F,single,High School,Human Resources,Recruiter,2020-01-29,47552.0,"33702,36283,38839,45063",3.0,4.0,nan,16,No,5,1.3787477001565969,2018-03-11,4,MGR_075,Terminated,1
EMP_0070,29.0,MALE,married,Bachelor,Operations,Operations Analyst,2019-10-28,67607.0,"50134,53967,58139,62201",2.0,5.0,3,14,Yes,6,0.206008815633375,2023-04-06,6,MGR_090,Terminated,1
EMP_1027,35.0,male,D,BS,Sales,Sales Rep,08/14/2015,50972.0,"37355,39593,44651",2.0,4.0,3,3,N,3,1.5834545691687745,2015-09-17,1,MGR_021,Resigned,1
EMP_1140,40.0,F,married,Masters,Marketting,Marketing Specialist,2013-09-03,65071.0,"46846,52897,55735",4.0,4.0,Medium,12,Yes,1,0.2690958925984825,2015-10-19,7,MGR_085,Active,0
EMP_1300,37.0,Female,D,Master,Marketting,Marketing Specialist,2024-10-14,60370.0,,2.0,5.0,3,9,No,0,3.384203161966907,2018-09-01,5,MGR_116,Terminated,1
EMP_9515,40.0,male,single,Bachelor,Engineering,Senior Engineer,"May 14, 2019",116802.0,"93235,107040",3.0,4.0,2,15,0,3,3.2848832104064756,2021-04-23,16,MGR_018,Active,0
EMP_0980,41.0,female,married,High school,Sales,Sales Manager,2023-07-13,77719.0,,3.0,4.0,Very Low,41,Yes,1,0.0551703530687986,2022-10-01,16,,Active,0
EMP_1675,47.0,Female,D,MA,Finance,Financial Analyst,12/23/2013,83036.0,78232,5.0,3.0,4,6,Yes,0,0.3690788543973448,2024-04-09,57,MGR_126,Active,0
EMP_0011,31.0,M,Single,Bachelors,Engineering,Software Engineer,27-05-2012,118752.0,"75988,86807,92998,107552",5.0,3.0,3,8,No,2,6.129247585017191,,6,MGR_081,Terminated,1
EMP_0288,39.0,F,single,Master,IT,System Admin,20-03-2013,77401.0,"46720,52667,61876,68287",3.0,2.0,Very High,6,Y,1,1.1711507621159913,2016-07-29,7,MGR_102,Terminated,1
EMP_1844,35.0,M,Married,BA,Customer Support,CS Manager,2022-09-07,65871.0,,4.0,0.0,Medium,6,No,2,0.5375326019339797,2025-04-04,0,MGR_053,Active,0
EMP_1482,32.0,Female,Divorced,Bachelors,Sales,Sales Representative,09/07/2013,47202.0,44607,2.0,3.0,4,4,No,1,0.3366512690506294,2019-03-11,20,,Terminated,1
EMP_1554,28.0,Male,married,Bachelors,Marketting,Marketing Specialist,2018-06-29,46510.0,"28798,32321,36186,40475",3.0,4.0,High,1,Yes,1,0.41347356720332346,,30,MGR_007,Active,0
EMP_9369,54.0,M,Single,Master,Operations,Operations Analyst,"May 07, 2020",53679.0,47351,4.0,4.0,2,1,No,2,0.5457677094255756,2016-11-30,0,MGR_190,Active,0
EMP_0445,24.0,male,Married,Bachelor,IT,Software Engineer,08/12/2017,101143.0,88309,3.0,4.0,High,9,No,3,5.14907798003351,2016-08-04,15,MGR_112,Terminated,1
EMP_0060,42.0,M,single,High School,Sales,Sales Rep,24-02-2024,66806.0,"54434,59602",3.0,,Low,30,Y,1,0.12530159813097333,2023-03-31,1,MGR_166,Active,0
EMP_1115,36.0,male,Married,Masters,sales,Sales Rep,2014-12-01,45915.0,"34923,39205,43553",4.0,4.0,4,2,No,1,3.34723817081034,2019-07-29,26,,Active,0
EMP_1003,,M,married,Bachelor,Marketing,Marketing Specialist,"May 09, 2022",58015.0,"34373,38965,45466,51268",2.0,4.0,5,10,No,2,0.23930159364994646,2016-11-01,16,MGR_101,Resigned,1
EMP_1336,32.0,Male,Married,High School,Sales,Sales Rep,08/01/2011,43858.0,39641,3.0,4.0,4,5,No,0,1.096938491299871,2019-09-19,63,MGR_089,Terminated,1
EMP_1269,29.0,MALE,D,Bachelors,Sales,Sales Rep,10/12/2023,49939.0,"33098,37691,40181,42719",6.0,3.0,4,6,No,2,6.119642830821913,2016-04-10,3,MGR_101,Active,0
EMP_0022,33.0,female,S,BS,Operations,Ops Analyst,"September 27, 2019",47532.0,42921,4.0,1.0,4,25,No,3,0.5949710598919388,2015-12-31,10,MGR_062,Active,0
EMP_0443,18.0,M,Divorced,Bachelors,Customer Service,Customer Rep,26-03-2014,,,4.0,3.0,4,35,No,1,0.3176834260291874,2024-09-25,12,MGR_156,Active,0
EMP_1871,26.0,Male,Single,Master,Operations,Ops Analyst,2014-01-25,69276.0,65661,3.0,1.0,nan,7,No,4,0.31970872122704946,2015-11-09,6,MGR_179,Terminated,1
EMP_0049,37.0,Male,Married,Bachelor,Operations,Operations Analyst,29-06-2019,60580.0,"43309,48456,51770",3.0,3.0,2,13,No,1,0.6287856252936135,2024-08-28,19,,Active,0
EMP_9861,23.0,female,Married,Bachelor,Engineering,Jr. Software Engineer,2012-10-08,78273.0,"65569,69259",3.0,5.0,3,1,No,1,1.8005968287968768,2017-10-17,0,MGR_193,Active,0
EMP_0857,,M,Single,Bachelor,HR,Recruiter,2023-09-04,68654.0,"44711,51437,55748,61872",5.0,3.0,4,50,N,2,0.682560990035998,2023-09-11,31,MGR_187,Active,0
EMP_1690,32.0,M,Married,Bachelors,Marketing,Marketing Specialist,"June 06, 2020",60367.0,,3.0,3.0,4,1,No,3,11.751305918116868,2018-04-25,13,MGR_100,Active,0
EMP_1315,35.0,Female,S,Bachelors,Engineering,Senior Engineer,"June 20, 2010",93820.0,"81053,88477",4.0,1.0,4,24,No,1,0.6665582947096702,2018-08-16,16,MGR_002,Active,0
EMP_1613,42.0,Female,married,Bachelor,Sales,Sales Representative,02/13/2024,61721.0,"38498,41772,46522,53163",2.0,0.0,3,3,No,2,2.777205055179052,2017-07-31,49,MGR_021,Terminated,1
EMP_1749,36.0,Male,Single,Master,HR,Recruiter,18-05-2021,,,3.0,5.0,1,17,Y,2,0.5932216162764536,2017-11-05,9,MGR_150,Active,0
EMP_0605,38.0,male,Married,Bachelor,Engineering,Jr. Software Engineer,04/17/2018,49752.0,"38151,42799",4.0,10.0,3,17,No,1,0.663062851526647,2019-11-30,28,MGR_035,Active,0
EMP_0541,41.0,M,Married,MA,IT,System Admin,2024-10-22,78828.0,"65828,71888",4.0,3.0,3,3,N,1,0.37956397297845706,2016-03-31,35,MGR_086,Active,0
EMP_1837,25.0,female,Single,BS,Sales,Sr. Sales Rep,"January 04, 2016",65729.0,,4.0,4.0,Low,44,Yes,2,2.274584768669439,2024-08-17,84,MGR_053,Active,0
EMP_0417,47.0,female,Married,High School,IT,Software Engineer,"October 09, 2016",97488.0,,1.0,4.0,4,2,No,2,0.33832422934329115,2016-05-20,33,MGR_109,Terminated,1
EMP_1334,46.0,Female,Married,High School,Engineering,DevOps Engineer,07/31/2013,85455.0,"51710,60531,67761,78571",4.0,2.0,3,13,1,0,0.1918181193727187,2017-08-07,8,MGR_070,Active,0
EMP_1623,42.0,male,married,Bachelors,Sales,Sales Representative,"August 16, 2014",58458.0,"47623,52508",4.0,3.0,2,,FALSE,5,1.7952447804908958,2024-11-29,13,MGR_094,Active,0
EMP_0017,26.0,Female,married,High school,Marketing,Digital Marketer,"September 23, 2016",52852.0,"39456,42592,45449",2.0,3.0,4,1,No,1,4.63876571875441,2018-09-28,3,MGR_084,Resigned,1
EMP_0136,47.0,M,Divorced,High School,IT,System Admin,"May 16, 2014",83755.0,"66723,71381",3.0,2.0,High,7,Yes,1,5.318740103803622,2021-06-12,18,MGR_025,Active,0
EMP_1620,44.0,M,Married,Bachelors,Sales,Sales Representative,"August 04, 2021",39640.0,"28978,31715,34032",3.0,3.0,3,50,No,2,2.1280762763519583,2024-10-02,30,MGR_083,Active,0
EMP_0006,33.0,female,Divorced,Bachelors,Operations,Operations Manager,27-01-2022,98834.0,93398,2.0,4.0,3,4,1,2,2.0903703210813376,2020-09-14,0,MGR_103,Active,0
EMP_0805,31.0,Female,single,Master,Sales,Sr. Sales Rep,03/13/2020,45513.0,"31060,36175,39224",2.0,4.0,4,7,Yes,0,0.029279686539912083,2016-10-18,1,MGR_109,Active,0
EMP_0724,40.0,F,Married,High School,Engineering,Engineering Manager,"September 21, 2013",106482.0,"67571,75293,86038,93268",5.0,3.0,2,9,Yes,2,0.7155618509668501,2019-12-29,2,MGR_060,Terminated,1
EMP_1992,,Male,single,Masters,Engineering,Jr. Software Engineer,"August 14, 2013",69388.0,,3.0,2.0,4,8,No,1,2.721289309129278,2020-11-25,12,MGR_125,Terminated,1
EMP_1379,30.0,female,married,High School,Marketing,Marketing Manager,2011-05-13,20000.0,"15852,17528",5.0,5.0,3,23,Yes,2,0.1465416026429049,,14,MGR_051,Active,0
EMP_9359,39.0,F,single,Bachelor,HR,HR Specialist,"June 21, 2017",37919.0,35605,3.0,3.0,4,20,FALSE,5,1.7766018171061533,2021-11-16,34,MGR_011,Active,0
EMP_1135,33.0,MALE,married,Masters,Customer Service,Customer Rep,2017-05-30,48102.0,"40134,43011",4.0,0.0,5,14,No,6,5.100494209720615,2019-05-29,4,MGR_124,Active,0
